key,namespace_l2,locale_count,sample_value,locales
crm.contentCal.catalogSync.syncing,crm.contentCal,12,Syncing,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.dryRunStartBtn,crm.contentCal,12,Dry Run Start,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.syncStartBtn,crm.contentCal,12,Sync Start,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.fullLabel,crm.contentCal,12,Full Label,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.incrementalLabel,crm.contentCal,12,Incremental Label,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.processed,crm.contentCal,12,Processed,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.errors,crm.contentCal,12,Errors,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.elapsed,crm.contentCal,12,Elapsed,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.syncInProgress,crm.contentCal,12,Sync In Progress,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.tabPriceRules,crm.contentCal,12,Price Rules,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.globalMarkup,crm.contentCal,12,Global Markup,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.rounding,crm.contentCal,12,Rounding,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.rounding900,crm.contentCal,12,Rounding900,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.rounding990,crm.contentCal,12,Rounding990,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.exchangeRate,crm.contentCal,12,Exchange Rate,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.channelMarkup,crm.contentCal,12,Channel Markup,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.commissionAutoApplyDesc,crm.contentCal,12,Commission Auto Apply,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.enabled,crm.contentCal,12,Enabled,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.colVatTax,crm.contentCal,12,Vat Tax,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.minMargin,crm.contentCal,12,Min Margin,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.closePreview,crm.contentCal,12,Close Preview,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.openPricePreview,crm.contentCal,12,Open Price Preview,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.previewPrices,crm.contentCal,12,Preview Prices,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.finalPrice,crm.contentCal,12,Final Price,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.marginResult,crm.contentCal,12,Margin Result,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.stockThreshold,crm.contentCal,12,Stock Threshold,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.autoSyncDesc,crm.contentCal,12,Auto Sync,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.reserveQty,crm.contentCal,12,Reserve Qty,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.autoSync,crm.contentCal,12,Auto Sync,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.lowStockAlertTitle,crm.contentCal,12,Low Stock Alert Title,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.currentStock,crm.contentCal,12,Current Stock,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.afterDistribution,crm.contentCal,12,After Distribution,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.nearOutOfStockLabel,crm.contentCal,12,Near Out Of Stock Label,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.warningLabel,crm.contentCal,12,Warning Label,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.jobId,crm.contentCal,12,Job Id,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.type,crm.contentCal,12,Type,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.scope,crm.contentCal,12,Scope,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.progress,crm.contentCal,12,Progress,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.startTime,crm.contentCal,12,Start Time,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.duration,crm.contentCal,12,Duration,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.done,crm.contentCal,12,Done,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.runningStatus,crm.contentCal,12,Running Status,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.noHistory,crm.contentCal,12,No History,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.catMapSaved,crm.contentCal,12,Cat Map Saved,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.catMapTitle,crm.contentCal,12,Cat Map Title,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.catMapDesc,crm.contentCal,12,Cat Map,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.internalCategory,crm.contentCal,12,Internal Category,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.mappingStatus,crm.contentCal,12,Mapping Status,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.mapped,crm.contentCal,12,Mapped,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.unmapped,crm.contentCal,12,Unmapped,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.guideOverviewDesc,crm.contentCal,12,Catalog Sync is an enterprise-grade integration solution that automatically regi,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.guideTips,crm.contentCal,12,Guide Tips,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.tabCatalog,crm.contentCal,12,Catalog,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.tabSyncRun,crm.contentCal,12,Sync Run,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.tabCategoryMapping,crm.contentCal,12,Category Mapping,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.tabStockPolicy,crm.contentCal,12,Stock Policy,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.tabHistory,crm.contentCal,12,History,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.heroDesc,crm.contentCal,12,"Register API keys and manage connection status for sales, advertising, and analy","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.kpiAllProducts,crm.contentCal,12,All Products,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.kpiSyncDone,crm.contentCal,12,Sync Done,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.kpiChangeDetected,crm.contentCal,12,Change Detected,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.kpiErrorProduct,crm.contentCal,12,Error Product,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.pageTitle,crm.contentCal,12,Catalog Sync,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.pageSub,crm.contentCal,12,Product catalog management & synchronization,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.betaMode,crm.contentCal,12,Beta Mode,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.betaModeDesc,crm.contentCal,12,Simulated without real channel API calls. Live integration available on paid pla,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.channelCommissionInfo,crm.contentCal,12,Commission {{commission}}% · Tax {{vat}}% · {{region}},"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.priceFormulaDesc,crm.contentCal,12,Recommended Price Formula: Cost ÷ (1 - Commission Rate - Tax Rate - Profit Rate),"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.alertBulkPriceSync,crm.contentCal,12,💰 Bulk price edit synced: {{n}} products → Global price system updated,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.alertNewProduct,crm.contentCal,12,📂 New catalog registration synced: [{{name}}] → Global inventory updated,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.alertCsvExport,crm.contentCal,12,📤 CSV Export: {{n}} products exported,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.alertCsvImport,crm.contentCal,12,📥 CSV Import: {{n}} products imported → Global inventory synced,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.alertExcelImport,crm.contentCal,12,📊 Excel Import: {{n}} products bulk registered → Global inventory synced,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.alertExcelExport,crm.contentCal,12,📊 Excel Export: {{n}} products exported,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.alertScheduleSaved,crm.contentCal,12,⏰ Sync schedule saved: {{freq}} {{time}},"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.activeLabel,crm.contentCal,12,Active,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.syncDoneLabel,crm.contentCal,12,✓ Done,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.costPurchase,crm.contentCal,12,Purchase Cost,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.costIO,crm.contentCal,12,I/O Handling Fee,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.costStorage,crm.contentCal,12,Storage Fee,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.costHandling,crm.contentCal,12,Handling Fee,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.costShipping,crm.contentCal,12,Shipping Fee,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.baseCostLabel,crm.contentCal,12,Base Cost,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.connectedLabel,crm.contentCal,12,Connected,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_all,crm.contentCal,12,All Categories,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_electronics_audio,crm.contentCal,12,Electronics > Audio,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_electronics_input,crm.contentCal,12,Electronics > Input Devices,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_electronics_peripherals,crm.contentCal,12,Electronics > Peripherals,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_electronics_camera,crm.contentCal,12,Electronics > Camera,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_electronics_charging,crm.contentCal,12,Electronics > Charging,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_fashion_clothing,crm.contentCal,12,Fashion > Clothing,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_fashion_accessories,crm.contentCal,12,Fashion > Accessories,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_beauty_skincare,crm.contentCal,12,Beauty > Skincare,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_beauty_makeup,crm.contentCal,12,Beauty > Makeup,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_food_health,crm.contentCal,12,Food > Health Supplements,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_living_kitchen,crm.contentCal,12,Living > Kitchen,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_sports_equipment,crm.contentCal,12,Sports > Equipment,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_books_stationery,crm.contentCal,12,Books & Stationery,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.cat_toys_hobbies,crm.contentCal,12,Toys & Hobbies,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.colProductNameHeader,crm.contentCal,12,Product Name,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.colStatusHeader,crm.contentCal,12,Status,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.strategyProportional,crm.contentCal,12,📊 Proportional,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.strategyPriority,crm.contentCal,12,⭐ Priority-based,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.strategyEqual,crm.contentCal,12,⚖️ Equal Split,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.strategyManual,crm.contentCal,12,✋ Manual,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.strategyLabel,crm.contentCal,12,Distribution Strategy,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.reserveDesc,crm.contentCal,12,Set reserve quantity per channel.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.thresholdDesc,crm.contentCal,12,Alerts will be sent when stock falls below this threshold.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.addCustomCategory,crm.contentCal,12,Add Category,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.addCategoryPh,crm.contentCal,12,New category ID (e.g. digital/tablet),"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.addCategoryLabelPh,crm.contentCal,12,Display name (e.g. Digital > Tablet),"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.deleteCategory,crm.contentCal,12,Delete,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.categoryAdded,crm.contentCal,12,✅ Category has been added.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.categoryDeleted,crm.contentCal,12,🗑️ Category has been deleted.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.customCategoryLabel,crm.contentCal,12,Custom,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.securityBannerTitle,crm.contentCal,12,🛡️ Security Threat Detected,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.securityBannerMsg,crm.contentCal,12,{{type}} attack blocked. (Total: {{count}}),"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.securityBannerInput,crm.contentCal,12,"Input: ""{{input}}"",","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.crossSyncToast,crm.contentCal,12,✅ Product data synced with Price Optimization.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.heroDesc,crm.contentCal,12,"Register API keys and manage connection status for sales, advertising, and analy","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.tabDW,crm.contentCal,12,Data Warehouse,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.filterAll,crm.contentCal,12,All,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.noContent,crm.contentCal,12,No content registered yet.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.untitled,crm.contentCal,12,Untitled,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.noChannelData,crm.contentCal,12,No Connected Channel Data,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.noChannelDataSub,crm.contentCal,12,Connect channels in Integration Hub to enable AI-powered content analysis.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.registerTitle,crm.contentCal,12,Register Content,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.fieldTitle,crm.contentCal,12,Title,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.fieldCreator,crm.contentCal,12,Creator/Owner,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.fieldCampaign,crm.contentCal,12,Campaign,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.fieldDate,crm.contentCal,12,Publish Date,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.fieldPlatform,crm.contentCal,12,Platform,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.fieldStatus,crm.contentCal,12,Status,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.btnCancel,crm.contentCal,12,Cancel,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.btnSave,crm.contentCal,12,Save,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.tabCalendar,crm.contentCal,12,Calendar,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.tabList,crm.contentCal,12,List,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.tabAi,crm.contentCal,12,AI Analysis,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.title,crm.contentCal,12,Content Calendar,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.subtitle,crm.contentCal,12,Cross-platform content scheduling · Status tracking · AI analysis · Real-time sy,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.btnRegister,crm.contentCal,12,Add Content,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.statusLabel,crm.contentCal,12,Status,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.btnPrev,crm.contentCal,12,Prev,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.noEventsMonth,crm.contentCal,12,No content scheduled this month. Click '+ Add Content' to create a new entry.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.st_draft,crm.contentCal,12,Draft,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.st_review,crm.contentCal,12,Review,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.st_scheduled,crm.contentCal,12,Scheduled,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.st_published,crm.contentCal,12,Published,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.st_cancelled,crm.contentCal,12,Cancelled,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.liveSyncMsg,crm.contentCal,12,Real-time cross-tab sync active — all module data synced in real-time.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.exportCsv,crm.contentCal,12,Export CSV,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.guideCalName,crm.contentCal,12,Calendar View,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.guideCalDesc,crm.contentCal,12,Visual monthly schedule · TODAY badge · Status color coding,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.guideListName,crm.contentCal,12,List View,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.guideListDesc,crm.contentCal,12,Filter content by status · Platform/creator/campaign info display,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.guideAiDesc,crm.contentCal,12,AI-powered channel performance analysis · KPI tracking · Strategy recommendation,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.guideGuideName,crm.contentCal,12,User Guide,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.guideGuideDesc,crm.contentCal,12,How-to guide for Content Calendar · 6-step workflow explained,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.heroDesc,crm.contentCal,12,"Manage unified data schemas, pipelines, metrics, and alert rules across Ad, Comm","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.tabSchema,crm.contentCal,12,Schema,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.adEvents,crm.contentCal,12,Ad Events,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.marketOrders,crm.contentCal,12,Market Orders,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.secTitle,crm.contentCal,12,Security Threat Detected,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.backToSchema,crm.contentCal,12,Back to Schema,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.heroDesc,crm.contentCal,12,"Manage data quality, reliability, and lineage with real-time Trust Score monitor","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.trustScore,crm.contentCal,12,Trust Score,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.liveData,crm.contentCal,12,Live Data,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.estimated,crm.contentCal,12,Estimated,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.notConnected,crm.contentCal,12,Not Connected,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.tabOverview,crm.contentCal,12,Overview,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.tabQuality,crm.contentCal,12,Quality Standards,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.tabLineage,crm.contentCal,12,Data Lineage,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.tabHistory,crm.contentCal,12,History,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.tabAudit,crm.contentCal,12,Audit,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.sourceOverview,crm.contentCal,12,Data Source Overview,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.setupIntegration,crm.contentCal,12,Setup Integration,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.srcInventory,crm.contentCal,12,Inventory,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.srcInventoryDesc,crm.contentCal,12,Real-time inventory data,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.srcOrders,crm.contentCal,12,Orders,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.srcOrdersDesc,crm.contentCal,12,Order processing and fulfillment data,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.srcAdROAS,crm.contentCal,12,Ad ROAS,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
