path,usage_count,sample_files
pages.marketingIntel.marketingIntel.influencerUGC.w_301,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_302,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_303,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_304,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_305,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_400,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_401,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_402,0,
pages.marketingIntel.marketingIntel.influencerUGC.unit_persons,0,
pages.marketingIntel.marketingIntel.influencerUGC.unit_items,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_Search결과No_24,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_계약갱신권고_42,0,
pages.marketingIntel.marketingIntel.tabs.overview,0,
pages.marketingIntel.marketingIntel.tabs.overviewDesc,0,
pages.marketingIntel.marketingIntel.tabs.marketing,0,
pages.marketingIntel.marketingIntel.tabs.marketingDesc,0,
pages.marketingIntel.marketingIntel.tabs.channel,0,
pages.marketingIntel.marketingIntel.tabs.channelDesc,0,
pages.marketingIntel.marketingIntel.tabs.commerce,0,
pages.marketingIntel.marketingIntel.tabs.commerceDesc,0,
pages.marketingIntel.marketingIntel.tabs.sales,0,
pages.marketingIntel.marketingIntel.tabs.salesDesc,0,
pages.marketingIntel.marketingIntel.tabs.influencer,0,
pages.marketingIntel.marketingIntel.tabs.influencerDesc,0,
pages.marketingIntel.marketingIntel.tabs.system,0,
pages.marketingIntel.marketingIntel.tabs.systemDesc,0,
pages.marketingIntel.marketingIntel.tabs.globalRevenue,0,
pages.marketingIntel.marketingIntel.tabs.avgGrowth,0,
pages.marketingIntel.marketingIntel.tabs.topMarket,0,
pages.marketingIntel.marketingIntel.tabs.activeCountries,0,
pages.marketingIntel.marketingIntel.tabs.channelPerf,0,
pages.marketingIntel.marketingIntel.tabs.growthRate,0,
pages.marketingIntel.marketingIntel.tabs.popularProducts,0,
pages.marketingIntel.marketingIntel.tabs.guide,0,
pages.marketingIntel.marketingIntel.tabs.guideDesc,0,
pages.marketingIntel.marketingIntel.pricing.limitedFeat,0,
pages.marketingIntel.marketingIntel.pricing.loadingText,0,
pages.marketingIntel.marketingIntel.pricing.acctSelect,0,
pages.marketingIntel.marketingIntel.pricing.totalLabel,0,
pages.marketingIntel.marketingIntel.pricing.freeForever,0,
pages.marketingIntel.marketingIntel.pricing.registerSoon,0,
pages.marketingIntel.marketingIntel.pricing.btnCurrent,0,
pages.marketingIntel.marketingIntel.pricing.btnPaying,0,
pages.marketingIntel.marketingIntel.pricing.btnFreeStart,0,
pages.marketingIntel.marketingIntel.pricing.btnSubscribe,0,
pages.marketingIntel.marketingIntel.pricing.moreItems,0,
pages.marketingIntel.marketingIntel.pricing.btnViewLess,0,
pages.marketingIntel.marketingIntel.pricing.btnViewAll,0,
pages.marketingIntel.marketingIntel.pricing.compareFeature,0,
pages.marketingIntel.marketingIntel.pricing.,0,
pages.marketingIntel.marketingIntel.pricing.heroDesc,0,
pages.marketingIntel.marketingIntel.pricing.heroSaving,0,
pages.marketingIntel.marketingIntel.pricing.heroSavingBold,0,
pages.marketingIntel.marketingIntel.pricing.currentPlanLabel,0,
pages.marketingIntel.marketingIntel.pricing.compareBtnHide,0,
pages.marketingIntel.marketingIntel.pricing.compareBtnShow,0,
pages.marketingIntel.marketingIntel.pricing.compareTitle,0,
pages.marketingIntel.marketingIntel.pricing.savingTitle,0,
pages.marketingIntel.marketingIntel.pricing.savingDesc,0,
pages.marketingIntel.marketingIntel.pricing.savingDesc2,0,
pages.marketingIntel.marketingIntel.pricing.savingBold,0,
pages.marketingIntel.marketingIntel.pricing.faqTitle,0,
pages.marketingIntel.marketingIntel.pricing.faq1q,0,
pages.marketingIntel.marketingIntel.pricing.faq1a,0,
pages.marketingIntel.marketingIntel.pricing.faq2q,0,
pages.marketingIntel.marketingIntel.pricing.faq2a,0,
pages.marketingIntel.marketingIntel.pricing.faq3q,0,
pages.marketingIntel.marketingIntel.pricing.faq3a,0,
pages.marketingIntel.marketingIntel.pricing.faq4q,0,
pages.marketingIntel.marketingIntel.pricing.faq4a,0,
pages.marketingIntel.marketingIntel.pricing.faq5q,0,
pages.marketingIntel.marketingIntel.pricing.faq5a,0,
pages.marketingIntel.marketingIntel.pricing.faq6q,0,
pages.marketingIntel.marketingIntel.pricing.faq6a,0,
pages.marketingIntel.marketingIntel.pricing.termsNote,0,
pages.marketingIntel.marketingIntel.pricing.terms,0,
pages.marketingIntel.marketingIntel.pricing.pageTitle,0,
pages.marketingIntel.marketingIntel.pricing.pageSub,0,
pages.marketingIntel.marketingIntel.pricing.cycleMonthly,0,
pages.marketingIntel.marketingIntel.pricing.cycleQuarterly,0,
pages.marketingIntel.marketingIntel.pricing.cycleSemiAnnual,0,
pages.marketingIntel.marketingIntel.pricing.cycleYearly,0,
pages.marketingIntel.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_Search결과No_24,0,
pages.marketingIntel.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_계약갱신권고_42,0,
pages.marketingIntel.marketingIntel.marketingIntel.influencerUGC.txt_Search결과No_24,0,
pages.marketingIntel.marketingIntel.marketingIntel.influencerUGC.txt_계약갱신권고_42,0,
