key,l3_namespace,value,locale_count,locales
crm.contentCal.journey.nodeTypes.trigger,crm.contentCal.journey,Trigger,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.email,crm.contentCal.journey,Email,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.sms,crm.contentCal.journey,Sms,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.delay,crm.contentCal.journey,Delay,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.condition,crm.contentCal.journey,Condition,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.ab_test,crm.contentCal.journey,Ab test,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.tag,crm.contentCal.journey,Tag,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.webhook,crm.contentCal.journey,Webhook,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.push,crm.contentCal.journey,Push,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.popup,crm.contentCal.journey,Popup,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.end,crm.contentCal.journey,End,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.kakao,crm.contentCal.journey,Kakao,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.line,crm.contentCal.journey,Line,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.whatsapp,crm.contentCal.journey,Whatsapp,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeTypes.instagram,crm.contentCal.journey,Instagram,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.triggerTypes.signup,crm.contentCal.journey,Signup,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.triggerTypes.purchase,crm.contentCal.journey,Purchase,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.triggerTypes.cart_abandoned,crm.contentCal.journey,Cart abandoned,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.triggerTypes.churned,crm.contentCal.journey,Churned,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.triggerTypes.segment_entered,crm.contentCal.journey,Segment entered,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.triggerTypes.birthday,crm.contentCal.journey,Birthday,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.triggerTypes.manual,crm.contentCal.journey,Manual,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.triggerTypes.event,crm.contentCal.journey,Event,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.triggerTypes.webhook_trigger,crm.contentCal.journey,Webhook trigger,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.clickToEdit,crm.contentCal.journey,Click To Edit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeName,crm.contentCal.journey,Node Name,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.triggerType,crm.contentCal.journey,Trigger Type,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.selectSegment,crm.contentCal.journey,Select Segment,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.emailSubject,crm.contentCal.journey,Email Subject,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.emailSubjectPh,crm.contentCal.journey,Email Subject Ph,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.emailFrom,crm.contentCal.journey,Email From,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.emailSenderPh,crm.contentCal.journey,Email Sender Ph,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.emailTestSend,crm.contentCal.journey,Email Test Send,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.kakaoTemplate,crm.contentCal.journey,Kakao Template,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.kakaoMsgType,crm.contentCal.journey,Kakao Type,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.kakaoAlimtalk,crm.contentCal.journey,Kakao Alimtalk,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.kakaoFriendtalk,crm.contentCal.journey,Kakao Friendtalk,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.kakaoTest,crm.contentCal.journey,Kakao Test,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.lineTemplate,crm.contentCal.journey,Line Template,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.lineMsgType,crm.contentCal.journey,Line Type,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.lineMsgText,crm.contentCal.journey,Line Text,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.lineMsgFlex,crm.contentCal.journey,Line Flex,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.lineMsgTemplate,crm.contentCal.journey,Line Template,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.lineTestSend,crm.contentCal.journey,Line Test Send,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.waTemplate,crm.contentCal.journey,Wa Template,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.waLang,crm.contentCal.journey,Wa Lang,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.igMessage,crm.contentCal.journey,Ig Message,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.igMessagePh,crm.contentCal.journey,Ig Message Ph,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.smsMessage,crm.contentCal.journey,Sms Message,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.smsMessagePh,crm.contentCal.journey,Sms Message Ph,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.webhookUrl,crm.contentCal.journey,Webhook Url,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.webhookMethod,crm.contentCal.journey,Webhook Method,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.pushTitle,crm.contentCal.journey,Push Title,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.pushBody,crm.contentCal.journey,Push Body,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.popupTemplate,crm.contentCal.journey,Popup Template,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.popupTemplatePh,crm.contentCal.journey,Popup Template Ph,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.delayTime,crm.contentCal.journey,Delay Time,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.delayUnit,crm.contentCal.journey,Delay Unit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.minutes,crm.contentCal.journey,Minutes,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.hours,crm.contentCal.journey,Hours,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.days,crm.contentCal.journey,Days,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.conditionField,crm.contentCal.journey,Condition Field,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.conditionEmailClicked,crm.contentCal.journey,Condition Email Clicked,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.conditionEmailOpened,crm.contentCal.journey,Condition Email Opened,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.conditionPurchased,crm.contentCal.journey,Condition Purchased,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.conditionLtvGt,crm.contentCal.journey,Condition Ltv Gt,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.conditionKakaoClicked,crm.contentCal.journey,Condition Kakao Clicked,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.conditionLineClicked,crm.contentCal.journey,Condition Line Clicked,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.conditionPageVisited,crm.contentCal.journey,Condition Page Visited,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.conditionCartValueGt,crm.contentCal.journey,Condition Cart Value Gt,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.abGroupA,crm.contentCal.journey,Ab Group A,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.abGroupB,crm.contentCal.journey,Ab Group B,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.deleteNode,crm.contentCal.journey,Delete Node,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.guideNodeTrigger,crm.contentCal.journey,Guide Node Trigger,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.guideNodeEmail,crm.contentCal.journey,Guide Node Email,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.guideNodeKakao,crm.contentCal.journey,Guide Node Kakao,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.guideNodeLine,crm.contentCal.journey,Guide Node Line,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.guideNodeSms,crm.contentCal.journey,Guide Node Sms,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.guideNodeWhatsapp,crm.contentCal.journey,Guide Node Whatsapp,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.guideNodeDelay,crm.contentCal.journey,Guide Node Delay,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.guideNodeCondition,crm.contentCal.journey,Guide Node Condition,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.guideNodeAbTest,crm.contentCal.journey,Guide Node Ab Test,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.guideNodeWebhook,crm.contentCal.journey,Guide Node Webhook,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.guideNodePush,crm.contentCal.journey,Guide Node Push,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.guideNodeEnd,crm.contentCal.journey,Guide Node End,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.analyticsEntered,crm.contentCal.journey,Analytics Entered,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.analyticsCompleted,crm.contentCal.journey,Analytics Completed,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.analyticsActive,crm.contentCal.journey,Analytics Active,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.analyticsConvRate,crm.contentCal.journey,Analytics Conv Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.noAnalyticsData,crm.contentCal.journey,No Analytics Data,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.journeyPerformance,crm.contentCal.journey,Journey Performance,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.colName,crm.contentCal.journey,Name,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.colStatus,crm.contentCal.journey,Status,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.colEntered,crm.contentCal.journey,Entered,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.colCompleted,crm.contentCal.journey,Completed,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.colActive,crm.contentCal.journey,Active,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.colConvRate,crm.contentCal.journey,Conv Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.colTrigger,crm.contentCal.journey,Trigger,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.statusActive,crm.contentCal.journey,Status Active,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.statusDraft,crm.contentCal.journey,Status Draft,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.myJourneys,crm.contentCal.journey,My Journeys,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.cancel,crm.contentCal.journey,Cancel,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.newJourney,crm.contentCal.journey,New Journey,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.journeyName,crm.contentCal.journey,Journey Name,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.journeyNamePh,crm.contentCal.journey,Journey Name Ph,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.triggerEvent,crm.contentCal.journey,Trigger Event,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.create,crm.contentCal.journey,Create,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.noJourneys,crm.contentCal.journey,No Journeys,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.statusPaused,crm.contentCal.journey,Status Paused,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.trigger,crm.contentCal.journey,Trigger,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.entered,crm.contentCal.journey,Entered,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.completed,crm.contentCal.journey,Completed,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.active,crm.contentCal.journey,Active,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.scheduled,crm.contentCal.journey,Scheduled,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.lastUpdated,crm.contentCal.journey,Last Updated,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.edit,crm.contentCal.journey,Edit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.clone,crm.contentCal.journey,Clone,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.confirmDelete,crm.contentCal.journey,Confirm Delete,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.delete,crm.contentCal.journey,Delete,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.emailSendSim,crm.contentCal.journey,Email Send Sim,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.kakaoSendSim,crm.contentCal.journey,Kakao Send Sim,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.lineSendSim,crm.contentCal.journey,Line Send Sim,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.backToList,crm.contentCal.journey,Back To List,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.saving,crm.contentCal.journey,Saving,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.save,crm.contentCal.journey,Save,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.channelNotConnected,crm.contentCal.journey,Channel Not Connected,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.execLog,crm.contentCal.journey,Exec Log,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.nodeSettings,crm.contentCal.journey,Node Settings,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.copy,crm.contentCal.journey,Copy,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.connectedChannels,crm.contentCal.journey,Connected Channels,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.recentTriggers,crm.contentCal.journey,Recent Triggers,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.aiThemeFlash,crm.contentCal.journey,Flash Sale,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfEmptyTitle,crm.contentCal.mr,Pf Empty Title,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfEmptyDesc,crm.contentCal.mr,Pf Empty,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiPlatformSelect,crm.contentCal.mr,Platform Select,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiReset,crm.contentCal.mr,Reset,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiGrossMargin,crm.contentCal.mr,Gross Margin,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiGrossProfit,crm.contentCal.mr,Gross Profit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiSellerDedTotal,crm.contentCal.mr,Seller Ded Total,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiNoChange,crm.contentCal.mr,No Change,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiRollupTitle,crm.contentCal.mr,Rollup Title,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiTotalRevenue,crm.contentCal.mr,Total Revenue,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiAdSpend,crm.contentCal.mr,Ad Spend,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiOrderCount,crm.contentCal.mr,Order Count,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiOrderUnit,crm.contentCal.mr,Order Unit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiReturnRate,crm.contentCal.mr,Return Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiCogsPct,crm.contentCal.mr,Cogs Pct,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiSettledPct,crm.contentCal.mr,Settled Pct,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiRollupNote,crm.contentCal.mr,Rollup Note,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiDedTuning,crm.contentCal.mr,Ded Tuning,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiNoDedItems,crm.contentCal.mr,No Ded Items,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiChanged,crm.contentCal.mr,Changed,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiSellerActual,crm.contentCal.mr,Seller Actual,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiRateOriginal,crm.contentCal.mr,Rate Original,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiSellerShare,crm.contentCal.mr,Seller Share,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.kpiPayer,crm.contentCal.mr,Payer,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedSellerBurden,crm.contentCal.mr,Ded Seller Burden,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedPlatformBurden,crm.contentCal.mr,Ded Platform Burden,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedShared,crm.contentCal.mr,Ded Shared,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvPending,crm.contentCal.mr,Apv Pending,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvFirstApproval,crm.contentCal.mr,Apv First Approval,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvApplied,crm.contentCal.mr,Apv Applied,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvRejected,crm.contentCal.mr,Apv Rejected,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedItems,crm.contentCal.mr,Ded Items,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvTabPending,crm.contentCal.mr,Apv Pending,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvTabLog,crm.contentCal.mr,Apv Log,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvNoItems,crm.contentCal.mr,Apv No Items,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvBefore,crm.contentCal.mr,Apv Before,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvAfter,crm.contentCal.mr,Apv After,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvApprove1,crm.contentCal.mr,Apv Approve1,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvApproveFinal,crm.contentCal.mr,Apv Approve Final,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvApply,crm.contentCal.mr,Apv Apply,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvReject,crm.contentCal.mr,Apv Reject,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvCurrentUser,crm.contentCal.mr,Apv Current User,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvProposed,crm.contentCal.mr,Apv Proposed,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvQueued,crm.contentCal.mr,Apv Queued,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvTeamLead,crm.contentCal.mr,Apv Team Lead,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvSystem,crm.contentCal.mr,Apv System,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apv1stApproval,crm.contentCal.mr,Apv1st Approval,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvFinalApproval,crm.contentCal.mr,Apv Final Approval,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvRegistryApplied,crm.contentCal.mr,Apv Registry Applied,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvRejection,crm.contentCal.mr,Apv Rejection,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.apvChangeApplied,crm.contentCal.mr,Apv Change Applied,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.tabDeduction,crm.contentCal.mr,Deduction,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.tabDeductionDesc,crm.contentCal.mr,Deduction,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.tabKpi,crm.contentCal.mr,tabKpi,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.tabKpiDesc,crm.contentCal.mr,tabKpiDesc,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.tabApproval,crm.contentCal.mr,Approval,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
